3.002808288,0.66713855
3.017959803,0.67088174
3.033111318,0.66611768
3.048262833,0.66730869
3.063414348,0.66611768
3.078565863,0.66611768
3.093950479,0.66611768
3.109335094,0.66628782
3.12471971,0.66611768
3.140104325,0.6703713
3.15548894,0.67088174
3.170873556,0.67496522
3.186498556,0.67071159
3.202123556,0.67513536
3.217748556,0.66186405
3.233373556,0.6620342
3.248998556,0.66594753
3.264623556,0.67071159
3.280496572,0.67088174
3.296369588,0.66611768
3.312242603,0.66611768
3.328115619,0.66611768
3.343988635,0.67071159
3.359861651,0.6620342
3.375990683,0.67088174
3.392119716,0.66611768
